"","Date","Heure","Count","Total_Weight","Total_axle_dist","T_mean","Time_mean","Vitesse_mean","Annee","Mois_annee","Mois_num","Jour_num","Jour_sem_num","Semaine_num","Semaine_fac","Heure_num","Jour_semaine","time_step","Jour_semaine_heure"
"1347",2017-09-06,"14",162,3072.0278185525,1831.24054388887,22.8952419753086,0.690456098298659,67.4412533333333,2017,"septembre",9,6,3,36,"36",15,"mercredi",2017-09-06 14:00:00,"mercredi 14"
"1348",2017-09-06,"15",186,3460.95302670744,2108.4941278112,23.8821317204301,0.690561751729889,67.312515483871,2017,"septembre",9,6,3,36,"36",16,"mercredi",2017-09-06 15:00:00,"mercredi 15"
"1349",2017-09-06,"16",154,3127.70316004077,1810.18679074234,25.0271525974026,0.690682110247648,67.1573524675325,2017,"septembre",9,6,3,36,"36",17,"mercredi",2017-09-06 16:00:00,"mercredi 16"
"1350",2017-09-06,"17",139,2591.49840978593,1586.85186816516,24.9804568345324,0.690793748334666,67.8028221582734,2017,"septembre",9,6,3,36,"36",18,"mercredi",2017-09-06 17:00:00,"mercredi 17"
"1351",2017-09-06,"18",95,1950.43392456677,1105.37780921628,24.3375589473684,0.690903305379575,68.4100875789474,2017,"septembre",9,6,3,36,"36",19,"mercredi",2017-09-06 18:00:00,"mercredi 18"
"1352",2017-09-06,"19",77,1777.45758205912,894.68697,23.1535467532468,0.691018301400246,66.626092987013,2017,"septembre",9,6,3,36,"36",20,"mercredi",2017-09-06 19:00:00,"mercredi 19"
"1353",2017-09-06,"20",54,1121.26288481142,633.32443104331,21.4003444444444,0.691147449774234,67.87664,2017,"septembre",9,6,3,36,"36",21,"mercredi",2017-09-06 20:00:00,"mercredi 20"
"1354",2017-09-06,"21",19,397.394882772681,227.31293,19.8113157894737,0.691265993881308,70.296252631579,2017,"septembre",9,6,3,36,"36",22,"mercredi",2017-09-06 21:00:00,"mercredi 21"
"1355",2017-09-06,"22",14,340.329051987768,161.32593,18.87215,0.691364500661376,69.0704228571429,2017,"septembre",9,6,3,36,"36",23,"mercredi",2017-09-06 22:00:00,"mercredi 22"
"1356",2017-09-06,"23",11,273.408858307849,119.29279,18.0501545454545,0.691492736976244,70.6589345454545,2017,"septembre",9,6,3,36,"36",24,"mercredi",2017-09-06 23:00:00,"mercredi 23"
"1357",2017-09-05,"00",9,175.404189602446,99.15124,22.3044444444444,0.686048171724966,75.88968,2017,"septembre",9,5,2,36,"36",1,"mardi",2017-09-05 00:00:00,"mardi 00"
"1358",2017-09-05,"01",10,235.783893985729,114.67115,21.68316,0.686163088348765,73.16928,2017,"septembre",9,5,2,36,"36",2,"mardi",2017-09-05 01:00:00,"mardi 01"
"1359",2017-09-05,"02",14,301.298674821611,148.17419,21.1292857142857,0.686298030110964,73.7650542857143,2017,"septembre",9,5,2,36,"36",3,"mardi",2017-09-05 02:00:00,"mardi 02"
"1360",2017-09-05,"03",16,321.790417940877,197.6214,20.7108375,0.686421569573045,80.044965,2017,"septembre",9,5,2,36,"36",4,"mardi",2017-09-05 03:00:00,"mardi 03"
"1361",2017-09-05,"04",29,549.373557594291,291.72175439884,20.4114310344828,0.686522542837378,77.4173917241379,2017,"septembre",9,5,2,36,"36",5,"mardi",2017-09-05 04:00:00,"mardi 04"
"1362",2017-09-05,"05",45,895.543374108053,475.92336,20.0545888888889,0.686643940043439,74.194456,2017,"septembre",9,5,2,36,"36",6,"mardi",2017-09-05 05:00:00,"mardi 05"
"1363",2017-09-05,"06",90,1900.92118246687,990.1427629986,19.72087,0.686756567572588,73.110744,2017,"septembre",9,5,2,36,"36",7,"mardi",2017-09-05 06:00:00,"mardi 06"
"1364",2017-09-05,"07",149,2893.33851885831,1616.50716909758,19.4363879194631,0.686861248127089,73.0199017449664,2017,"septembre",9,5,2,36,"36",8,"mardi",2017-09-05 07:00:00,"mardi 07"
"1365",2017-09-05,"08",153,2803.82055963303,1589.80141027407,19.2958718954248,0.686972504429584,73.312505882353,2017,"septembre",9,5,2,36,"36",9,"mardi",2017-09-05 08:00:00,"mardi 08"
"1366",2017-09-05,"09",120,2259.83187971458,1234.14497,19.37572,0.687095009216392,73.694568,2017,"septembre",9,5,2,36,"36",10,"mardi",2017-09-05 09:00:00,"mardi 09"
"1367",2017-09-05,"10",143,2611.46968705403,1558.66378923935,19.4575496503497,0.687211241465582,73.0528892307692,2017,"septembre",9,5,2,36,"36",11,"mardi",2017-09-05 10:00:00,"mardi 10"
"1368",2017-09-05,"11",138,2425.73511314985,1477.80865190921,20.203702173913,0.687327554916279,74.1128817391304,2017,"septembre",9,5,2,36,"36",12,"mardi",2017-09-05 11:00:00,"mardi 11"
"1369",2017-09-05,"12",147,2682.01721712538,1622.2872837729,21.3172544217687,0.687439913889939,73.657866122449,2017,"septembre",9,5,2,36,"36",13,"mardi",2017-09-05 12:00:00,"mardi 12"
"1370",2017-09-05,"13",148,2600.53735881753,1504.01348679197,21.9753641891892,0.687554546734234,75.2578954054054,2017,"septembre",9,5,2,36,"36",14,"mardi",2017-09-05 13:00:00,"mardi 13"
"1371",2017-09-05,"14",178,3236.85387054027,1901.85721174715,22.6913769662921,0.687676826854164,73.3912301123596,2017,"septembre",9,5,2,36,"36",15,"mardi",2017-09-05 14:00:00,"mardi 14"
"1372",2017-09-05,"15",186,3802.12237716616,2063.3996265538,24.0204177419355,0.687785779722001,72.1379341935484,2017,"septembre",9,5,2,36,"36",16,"mardi",2017-09-05 15:00:00,"mardi 15"
"1373",2017-09-05,"16",149,2785.74553720693,1570.64022909721,25.9374255033557,0.687904497921673,71.061562147651,2017,"septembre",9,5,2,36,"36",17,"mardi",2017-09-05 16:00:00,"mardi 16"
"1374",2017-09-05,"17",149,2562.84568807339,1611.47652337598,26.1446859060403,0.68801540944258,71.2529202684564,2017,"septembre",9,5,2,36,"36",18,"mardi",2017-09-05 17:00:00,"mardi 17"
"1375",2017-09-05,"18",107,2251.23227319062,1146.20597828044,26.4336897196262,0.688138677959502,73.9243614953271,2017,"septembre",9,5,2,36,"36",19,"mardi",2017-09-05 18:00:00,"mardi 18"
"1376",2017-09-05,"19",67,1354.06255861366,748.679949897687,25.9402044776119,0.688248248053713,70.1444686567164,2017,"septembre",9,5,2,36,"36",20,"mardi",2017-09-05 19:00:00,"mardi 19"
"1377",2017-09-05,"20",42,960.393340468909,471.555571495811,24.7746428571429,0.688362008254948,68.3792314285714,2017,"septembre",9,5,2,36,"36",21,"mardi",2017-09-05 20:00:00,"mardi 20"
"1378",2017-09-05,"21",28,697.517767584098,320.38242,22.6846464285714,0.688488160686728,69.0718114285714,2017,"septembre",9,5,2,36,"36",22,"mardi",2017-09-05 21:00:00,"mardi 21"
"1379",2017-09-05,"22",18,390.980326197757,223.19872,21.2061,0.688587696830704,69.65646,2017,"septembre",9,5,2,36,"36",23,"mardi",2017-09-05 22:00:00,"mardi 22"
"1380",2017-09-05,"23",9,233.985423037716,112.4996,19.1661111111111,0.688729209533608,63.55796,2017,"septembre",9,5,2,36,"36",24,"mardi",2017-09-05 23:00:00,"mardi 23"
"1381",2017-09-04,"00",4,97.2250764525994,43.19406,13.975425,0.683286964699074,68.3109,2017,"septembre",9,4,1,36,"36",1,"lundi",2017-09-04 00:00:00,"lundi 00"
"1382",2017-09-04,"01",6,137.663302752294,77.4652,13.9122166666667,0.683386852709191,73.32948,2017,"septembre",9,4,1,36,"36",2,"lundi",2017-09-04 01:00:00,"lundi 01"
"1383",2017-09-04,"02",11,267.323047910296,115.13812,13.9056,0.683517144827909,74.8091454545455,2017,"septembre",9,4,1,36,"36",3,"lundi",2017-09-04 02:00:00,"lundi 02"
"1384",2017-09-04,"03",9,216.40876656473,110.1309,13.9548111111111,0.68362795781893,70.8936,2017,"septembre",9,4,1,36,"36",4,"lundi",2017-09-04 03:00:00,"lundi 03"
"1385",2017-09-04,"04",20,370.881416921509,213.651196983743,14.022505,0.683742788708848,74.443446,2017,"septembre",9,4,1,36,"36",5,"lundi",2017-09-04 04:00:00,"lundi 04"
"1386",2017-09-04,"05",48,898.754230377166,479.06503,14.1129166666667,0.683855083617327,72.78171,2017,"septembre",9,4,1,36,"36",6,"lundi",2017-09-04 05:00:00,"lundi 05"
"1387",2017-09-04,"06",82,1619.18969928644,902.33733,14.2340170731707,0.683978236663154,73.6265151219512,2017,"septembre",9,4,1,36,"36",7,"lundi",2017-09-04 06:00:00,"lundi 06"
"1388",2017-09-04,"07",127,2567.01467584098,1309.80405534541,14.3961472440945,0.684091949082175,73.4068204724409,2017,"septembre",9,4,1,36,"36",8,"lundi",2017-09-04 07:00:00,"lundi 07"
"1389",2017-09-04,"08",149,2899.48149847095,1576.07249849135,14.6490375838926,0.684197124347502,72.2864295302013,2017,"septembre",9,4,1,36,"36",9,"lundi",2017-09-04 08:00:00,"lundi 08"
"1390",2017-09-04,"09",125,2317.38712538226,1314.43775213959,15.1156,0.684311396604938,71.64952992,2017,"septembre",9,4,1,36,"36",10,"lundi",2017-09-04 09:00:00,"lundi 09"
"1391",2017-09-04,"10",126,2258.59166462793,1317.32209867786,15.845976984127,0.684431210297048,73.0487657142857,2017,"septembre",9,4,1,36,"36",11,"lundi",2017-09-04 10:00:00,"lundi 10"
"1392",2017-09-04,"11",161,2805.1880733945,1613.46826195067,17.1528881987578,0.684546337432584,73.4315500621118,2017,"septembre",9,4,1,36,"36",12,"lundi",2017-09-04 11:00:00,"lundi 11"
"1393",2017-09-04,"12",145,2763.86431192661,1583.08348355096,19.7107427586207,0.684666158915141,73.8666695172414,2017,"septembre",9,4,1,36,"36",13,"lundi",2017-09-04 12:00:00,"lundi 12"
"1394",2017-09-04,"13",156,2908.86819877676,1699.52566207046,22.2754269230769,0.684779292134906,71.2276130769231,2017,"septembre",9,4,1,36,"36",14,"lundi",2017-09-04 13:00:00,"lundi 13"
"1395",2017-09-04,"14",167,3077.35768195719,1877.7857655778,23.9496646706587,0.684899048546426,71.9482117365269,2017,"septembre",9,4,1,36,"36",15,"lundi",2017-09-04 14:00:00,"lundi 14"
"1396",2017-09-04,"15",182,3455.99062181447,1940.27053652619,25.3386884615385,0.685011546163456,70.6734375824176,2017,"septembre",9,4,1,36,"36",16,"lundi",2017-09-04 15:00:00,"lundi 15"
"1397",2017-09-04,"16",148,3043.385127421,1619.1162215434,27.461225,0.685123740711197,71.6644094594595,2017,"septembre",9,4,1,36,"36",17,"lundi",2017-09-04 16:00:00,"lundi 16"
"1398",2017-09-04,"17",116,2048.84981845056,1230.54938331832,28.8233724137931,0.685240687526607,71.8764827586207,2017,"septembre",9,4,1,36,"36",18,"lundi",2017-09-04 17:00:00,"lundi 17"
"1399",2017-09-04,"18",79,1814.20030682977,928.028653919982,29.311746835443,0.68536264129812,69.1311782278481,2017,"septembre",9,4,1,36,"36",19,"lundi",2017-09-04 18:00:00,"lundi 18"
"1400",2017-09-04,"19",59,1172.70787971458,685.115605792677,28.3381983050847,0.685469888335251,72.3332806779661,2017,"septembre",9,4,1,36,"36",20,"lundi",2017-09-04 19:00:00,"lundi 19"
"1401",2017-09-04,"20",46,990.091513761467,528.16962,26.9314086956522,0.685579696865495,70.7861739130435,2017,"septembre",9,4,1,36,"36",21,"lundi",2017-09-04 20:00:00,"lundi 20"
"1402",2017-09-04,"21",28,779.642303771662,342.24869,25.2852964285714,0.685703637106849,65.8440771428571,2017,"septembre",9,4,1,36,"36",22,"lundi",2017-09-04 21:00:00,"lundi 21"
"1403",2017-09-04,"22",21,538.646992864424,253.0228,24.0327,0.685818421761709,71.4377828571429,2017,"septembre",9,4,1,36,"36",23,"lundi",2017-09-04 22:00:00,"lundi 22"
"1404",2017-09-04,"23",10,221.529357798165,118.80167,23.06666,0.68593287037037,72.404712,2017,"septembre",9,4,1,36,"36",24,"lundi",2017-09-04 23:00:00,"lundi 23"
"1405",2017-09-03,"00",1,2.93125382262997,4.3956,19.8617,0.680470100308642,81.0198,2017,"septembre",9,3,0,35,"35",1,"dimanche",2017-09-03 00:00:00,"dimanche 00"
"1406",2017-09-03,"01",1,32.290621814475,12.2222,17.6033,0.680656507201646,68.2668,2017,"septembre",9,3,0,35,"35",2,"dimanche",2017-09-03 01:00:00,"dimanche 01"
"1407",2017-09-03,"04",2,47.5624872579001,19.23943,14.805,0.680960149819959,77.21028,2017,"septembre",9,3,0,35,"35",5,"dimanche",2017-09-03 04:00:00,"dimanche 04"
"1408",2017-09-03,"06",3,23.1141488277269,18.50089,13.2316666666667,0.681181273576818,70.18224,2017,"septembre",9,3,0,35,"35",7,"dimanche",2017-09-03 06:00:00,"dimanche 06"
"1409",2017-09-03,"07",2,49.7025484199796,21.01483,12.7025,0.681280542695474,69.01236,2017,"septembre",9,3,0,35,"35",8,"dimanche",2017-09-03 07:00:00,"dimanche 07"
"1410",2017-09-03,"08",3,36.5803160040775,22.61752,12.3805666666667,0.681397526577503,68.07948,2017,"septembre",9,3,0,35,"35",9,"dimanche",2017-09-03 08:00:00,"dimanche 08"
"1411",2017-09-03,"09",10,72.1083588175331,52.09735,13.02081,0.681564972350823,70.744032,2017,"septembre",9,3,0,35,"35",10,"dimanche",2017-09-03 09:00:00,"dimanche 09"
"1412",2017-09-03,"10",14,59.6412844036697,55.31531,14.1079714285714,0.681664115318195,70.6747371428571,2017,"septembre",9,3,0,35,"35",11,"dimanche",2017-09-03 10:00:00,"dimanche 10"
"1413",2017-09-03,"11",28,123.075217125382,146.10004,16.1885107142857,0.681770167364785,70.6327714285714,2017,"septembre",9,3,0,35,"35",12,"dimanche",2017-09-03 11:00:00,"dimanche 11"
"1414",2017-09-03,"12",16,73.0830581039755,65.44157,18.48271875,0.681872721354167,68.7653775,2017,"septembre",9,3,0,35,"35",13,"dimanche",2017-09-03 12:00:00,"dimanche 12"
"1415",2017-09-03,"13",17,189.329306829765,111.01972,21.2239235294118,0.68201338394154,74.1738705882353,2017,"septembre",9,3,0,35,"35",14,"dimanche",2017-09-03 13:00:00,"dimanche 13"
"1416",2017-09-03,"14",27,157.079796126402,128.76179,22.102962962963,0.682108343811919,71.02596,2017,"septembre",9,3,0,35,"35",15,"dimanche",2017-09-03 14:00:00,"dimanche 14"
"1417",2017-09-03,"15",15,91.2943934760448,78.98824,22.0344333333333,0.68223431712963,69.366744,2017,"septembre",9,3,0,35,"35",16,"dimanche",2017-09-03 15:00:00,"dimanche 15"
"1418",2017-09-03,"16",18,111.452099898063,94.66914,20.5424111111111,0.682357058399063,68.91196,2017,"septembre",9,3,0,35,"35",17,"dimanche",2017-09-03 16:00:00,"dimanche 16"
"1419",2017-09-03,"17",14,127.536391437309,86.67499,19.7479857142857,0.682460434578924,67.9107085714286,2017,"septembre",9,3,0,35,"35",18,"dimanche",2017-09-03 17:00:00,"dimanche 17"
"1420",2017-09-03,"18",20,237.173139653415,127.45705,18.3465,0.682580594135802,72.083466,2017,"septembre",9,3,0,35,"35",19,"dimanche",2017-09-03 18:00:00,"dimanche 18"
"1421",2017-09-03,"19",22,277.511308868502,160.56672,16.8008272727273,0.68270250391648,69.7886509090909,2017,"septembre",9,3,0,35,"35",20,"dimanche",2017-09-03 19:00:00,"dimanche 19"
"1422",2017-09-03,"20",9,143.80247706422,71.44909,15.6714888888889,0.682810288780293,69.23484,2017,"septembre",9,3,0,35,"35",21,"dimanche",2017-09-03 20:00:00,"dimanche 20"
"1423",2017-09-03,"21",10,114.834220183486,67.34122,14.93749,0.682923251028806,63.18396,2017,"septembre",9,3,0,35,"35",22,"dimanche",2017-09-03 21:00:00,"dimanche 21"
"1424",2017-09-03,"22",7,86.9945565749235,53.53587,14.4826142857143,0.683037271274251,73.0751657142857,2017,"septembre",9,3,0,35,"35",23,"dimanche",2017-09-03 22:00:00,"dimanche 22"
"1425",2017-09-03,"23",3,72.4369011213047,36.3016,14.1677666666667,0.683146358453361,65.1096,2017,"septembre",9,3,0,35,"35",24,"dimanche",2017-09-03 23:00:00,"dimanche 23"
"1426",2017-09-02,"00",10,198.23499490316,115.50583,17.77468,0.67773359375,74.553624,2017,"septembre",9,2,6,35,"35",1,"samedi",2017-09-02 00:00:00,"samedi 00"
"1427",2017-09-02,"01",8,147.036452599388,83.7719,16.87895,0.677850252379115,76.73355,2017,"septembre",9,2,6,35,"35",2,"samedi",2017-09-02 01:00:00,"samedi 01"
"1428",2017-09-02,"02",12,287.748114169215,138.05426,16.1380583333333,0.677960412379973,72.28908,2017,"septembre",9,2,6,35,"35",3,"samedi",2017-09-02 02:00:00,"samedi 02"
"1429",2017-09-02,"03",16,327.321100917431,189.024550479645,15.5983375,0.67807588051376,74.4252525,2017,"septembre",9,2,6,35,"35",4,"samedi",2017-09-02 03:00:00,"samedi 03"
"1430",2017-09-02,"04",16,337.513659531091,183.37862,15.21125,0.678180153677984,74.9249325,2017,"septembre",9,2,6,35,"35",5,"samedi",2017-09-02 04:00:00,"samedi 04"
"1431",2017-09-02,"05",15,283.605606523955,167.65506,14.6002133333333,0.67829075574417,79.806432,2017,"septembre",9,2,6,35,"35",6,"samedi",2017-09-02 05:00:00,"samedi 05"
"1432",2017-09-02,"06",15,299.729001019368,153.54902,13.7935466666667,0.678416480195473,76.70496,2017,"septembre",9,2,6,35,"35",7,"samedi",2017-09-02 06:00:00,"samedi 06"
"1433",2017-09-02,"07",14,220.783486238532,143.38297,13.0768928571429,0.678536047269988,76.43556,2017,"septembre",9,2,6,35,"35",8,"samedi",2017-09-02 07:00:00,"samedi 07"
"1434",2017-09-02,"08",26,390.545127420999,215.54762,12.7321807692308,0.678632312935264,75.3138553846154,2017,"septembre",9,2,6,35,"35",9,"samedi",2017-09-02 08:00:00,"samedi 08"
"1435",2017-09-02,"09",29,296.950275229358,199.55933,13.6011517241379,0.67877464368703,81.9766055172414,2017,"septembre",9,2,6,35,"35",10,"samedi",2017-09-02 09:00:00,"samedi 09"
"1436",2017-09-02,"10",36,360.664108053007,273.902392662991,15.4812583333333,0.67887962248514,75.43162,2017,"septembre",9,2,6,35,"35",11,"samedi",2017-09-02 10:00:00,"samedi 10"
"1437",2017-09-02,"11",32,209.221141692151,202.46323,18.59718125,0.678992308063272,76.70241,2017,"septembre",9,2,6,35,"35",12,"samedi",2017-09-02 11:00:00,"samedi 11"
"1438",2017-09-02,"12",20,188.089337410805,118.62856,21.099085,0.679096158050411,73.152792,2017,"septembre",9,2,6,35,"35",13,"samedi",2017-09-02 12:00:00,"samedi 12"
"1439",2017-09-02,"13",28,238.449092762487,170.54327,24.0482785714286,0.679229306749706,75.0516942857143,2017,"septembre",9,2,6,35,"35",14,"samedi",2017-09-02 13:00:00,"samedi 13"
"1440",2017-09-02,"14",23,274.805342507645,173.09952,26.1468913043478,0.679337013832976,73.6428834782609,2017,"septembre",9,2,6,35,"35",15,"samedi",2017-09-02 14:00:00,"samedi 14"
"1441",2017-09-02,"15",29,210.05500509684,153.90544,27.9757931034483,0.679447902254506,75.7538565517241,2017,"septembre",9,2,6,35,"35",16,"samedi",2017-09-02 15:00:00,"samedi 15"
"1442",2017-09-02,"16",29,303.256411824669,214.726744928573,30.2040827586207,0.67957213397545,78.7603779310345,2017,"septembre",9,2,6,35,"35",17,"samedi",2017-09-02 16:00:00,"samedi 16"
"1443",2017-09-02,"17",16,102.799133537207,96.95419,31.484375,0.679679197209362,78.375375,2017,"septembre",9,2,6,35,"35",18,"samedi",2017-09-02 17:00:00,"samedi 17"
"1444",2017-09-02,"18",13,105.957091743119,71.52169,31.6348692307692,0.679836573084837,78.3604523076923,2017,"septembre",9,2,6,35,"35",19,"samedi",2017-09-02 18:00:00,"samedi 18"
"1445",2017-09-02,"19",8,151.596585117227,74.18334,30.653775,0.679913483796296,77.03901,2017,"septembre",9,2,6,35,"35",20,"samedi",2017-09-02 19:00:00,"samedi 19"
"1446",2017-09-02,"20",6,73.0402140672783,44.20313,28.1319333333333,0.680039732295953,71.59656,2017,"septembre",9,2,6,35,"35",21,"samedi",2017-09-02 20:00:00,"samedi 20"
"1447",2017-09-02,"21",2,36.9936799184505,15.13394,26.03085,0.680128295396091,77.79528,2017,"septembre",9,2,6,35,"35",22,"samedi",2017-09-02 21:00:00,"samedi 21"
"1448",2017-09-02,"22",1,13.1765545361876,10.5854,22.8033,0.680285493827161,89.91216,2017,"septembre",9,2,6,35,"35",23,"samedi",2017-09-02 22:00:00,"samedi 22"
"1449",2017-09-02,"23",2,28.7978083588175,16.23637,21.38415,0.680367107124485,74.70324,2017,"septembre",9,2,6,35,"35",24,"samedi",2017-09-02 23:00:00,"samedi 23"
"1450",2017-09-01,"00",16,314.090479102956,171.743739813507,15.75385625,0.674942750530478,70.0467075,2017,"septembre",9,1,5,35,"35",1,"vendredi",2017-09-01 00:00:00,"vendredi 00"
"1451",2017-09-01,"01",7,163.489704383282,85.7659,15.1295142857143,0.675060194370958,73.2921428571428,2017,"septembre",9,1,5,35,"35",2,"vendredi",2017-09-01 01:00:00,"vendredi 01"
"1452",2017-09-01,"02",11,282.025993883792,134.8226,14.4551545454545,0.675182294589413,66.8563527272727,2017,"septembre",9,1,5,35,"35",3,"vendredi",2017-09-01 02:00:00,"vendredi 02"
"1453",2017-09-01,"03",28,683.71875637105,327.95929,13.8846392857143,0.675293155910126,74.1538285714286,2017,"septembre",9,1,5,35,"35",4,"vendredi",2017-09-01 03:00:00,"vendredi 03"
"1454",2017-09-01,"04",19,316.909418960245,184.27125,13.4518368421053,0.675398750541477,80.3756084210526,2017,"septembre",9,1,5,35,"35",5,"vendredi",2017-09-01 04:00:00,"vendredi 04"
"1455",2017-09-01,"05",55,1111.24504587156,653.229782853603,13.13906,0.675526538533483,74.1886625454545,2017,"septembre",9,1,5,35,"35",6,"vendredi",2017-09-01 05:00:00,"vendredi 05"
"1456",2017-09-01,"06",81,2014.60382262997,949.555358766792,12.9744839506173,0.675640195139841,69.0817377777778,2017,"septembre",9,1,5,35,"35",7,"vendredi",2017-09-01 06:00:00,"vendredi 06"
"1457",2017-09-01,"07",168,3572.31737920489,1824.55388764186,12.7675369047619,0.67575507284318,69.4443278571429,2017,"septembre",9,1,5,35,"35",8,"vendredi",2017-09-01 07:00:00,"vendredi 07"
"1458",2017-09-01,"08",148,3196.43975535168,1632.86562660145,12.8862378378378,0.675865445306418,69.4952464864865,2017,"septembre",9,1,5,35,"35",9,"vendredi",2017-09-01 08:00:00,"vendredi 08"
"1459",2017-09-01,"09",168,3147.20458950051,1783.73187864743,13.6596511904762,0.675980332877107,71.5617214285714,2017,"septembre",9,1,5,35,"35",10,"vendredi",2017-09-01 09:00:00,"vendredi 09"
"1460",2017-09-01,"10",157,2660.78809378186,1568.9506010112,15.2205656050955,0.676096088978664,73.0929233121019,2017,"septembre",9,1,5,35,"35",11,"vendredi",2017-09-01 10:00:00,"vendredi 10"
"1461",2017-09-01,"11",154,2729.29357492355,1559.57360148713,18.1863097402597,0.676215870677676,73.3614498701299,2017,"septembre",9,1,5,35,"35",12,"vendredi",2017-09-01 11:00:00,"vendredi 11"
"1462",2017-09-01,"12",162,2552.57535168196,1619.03462022748,22.4406901234568,0.676331981833943,73.4971844444444,2017,"septembre",9,1,5,35,"35",13,"vendredi",2017-09-01 12:00:00,"vendredi 12"
"1463",2017-09-01,"13",158,3367.14085626911,1639.50129823906,26.092246835443,0.676446622315661,68.6789589873418,2017,"septembre",9,1,5,35,"35",14,"vendredi",2017-09-01 13:00:00,"vendredi 13"
"1464",2017-09-01,"14",157,2963.30916819572,1570.65829294756,26.3441070063694,0.676557228594925,69.4092657324841,2017,"septembre",9,1,5,35,"35",15,"vendredi",2017-09-01 14:00:00,"vendredi 14"
"1465",2017-09-01,"15",151,2661.7131559633,1571.25607869532,25.8087516556291,0.676683592366051,72.4745705960265,2017,"septembre",9,1,5,35,"35",16,"vendredi",2017-09-01 15:00:00,"vendredi 15"
"1466",2017-09-01,"16",129,2328.40090316004,1273.89636755096,27.1532674418605,0.676788425228092,71.6359144186047,2017,"septembre",9,1,5,35,"35",17,"vendredi",2017-09-01 16:00:00,"vendredi 16"
"1467",2017-09-01,"17",86,1599.07455657492,889.913697927304,28.0360813953488,0.67690373368564,72.1514176744186,2017,"septembre",9,1,5,35,"35",18,"vendredi",2017-09-01 17:00:00,"vendredi 17"
"1468",2017-09-01,"18",50,870.880927624873,476.00718,27.060498,0.677019147376543,72.441864,2017,"septembre",9,1,5,35,"35",19,"vendredi",2017-09-01 18:00:00,"vendredi 18"
"1469",2017-09-01,"19",41,762.644495412844,437.40615,25.9071146341463,0.677139336639315,75.6182019512195,2017,"septembre",9,1,5,35,"35",20,"vendredi",2017-09-01 19:00:00,"vendredi 19"
"1470",2017-09-01,"20",24,424.233282364934,232.41254,24.4521541666667,0.677247551225995,73.29471,2017,"septembre",9,1,5,35,"35",21,"vendredi",2017-09-01 20:00:00,"vendredi 20"
"1471",2017-09-01,"21",19,388.967767584098,205.39599,22.4363210526316,0.677366058858566,73.7797073684211,2017,"septembre",9,1,5,35,"35",22,"vendredi",2017-09-01 21:00:00,"vendredi 21"
"1472",2017-09-01,"22",18,312.338369011213,170.76772,20.3450944444444,0.677500348293896,75.20854,2017,"septembre",9,1,5,35,"35",23,"vendredi",2017-09-01 22:00:00,"vendredi 22"
"1473",2017-09-01,"23",7,147.503047910296,80.24279,18.8383428571429,0.677620103982951,70.9930285714286,2017,"septembre",9,1,5,35,"35",24,"vendredi",2017-09-01 23:00:00,"vendredi 23"
"1474",2017-08-31,"00",10,267.313659531091,126.8176,13.03781,0.672173238168724,65.985228,2017,"août",8,31,4,35,"35",1,"jeudi",2017-08-31 00:00:00,"jeudi 00"
"1475",2017-08-31,"01",6,139.759520897044,75.5787,12.98585,0.672259628986625,70.62642,2017,"août",8,31,4,35,"35",2,"jeudi",2017-08-31 01:00:00,"jeudi 01"
"1476",2017-08-31,"02",8,193.877777777778,87.07728,12.5448,0.672423795974794,69.804675,2017,"août",8,31,4,35,"35",3,"jeudi",2017-08-31 02:00:00,"jeudi 02"
"1477",2017-08-31,"03",21,430.384199796126,248.17745,12.5006380952381,0.672504416825887,75.57492,2017,"août",8,31,4,35,"35",4,"jeudi",2017-08-31 03:00:00,"jeudi 03"
"1478",2017-08-31,"04",31,650.575871559633,293.74447,12.4216709677419,0.672631945481548,73.3311174193548,2017,"août",8,31,4,35,"35",5,"jeudi",2017-08-31 04:00:00,"jeudi 04"
"1479",2017-08-31,"05",50,1002.7252293578,547.87399,12.64413,0.672746068029835,70.8901776,2017,"août",8,31,4,35,"35",6,"jeudi",2017-08-31 05:00:00,"jeudi 05"
"1480",2017-08-31,"06",93,2132.77659531091,1012.81599,12.8782387096774,0.672866187040909,69.0939483870968,2017,"août",8,31,4,35,"35",7,"jeudi",2017-08-31 06:00:00,"jeudi 06"
"1481",2017-08-31,"07",144,3043.32513353721,1575.4851951969,12.9089868055556,0.672979687991184,69.0670025,2017,"août",8,31,4,35,"35",8,"jeudi",2017-08-31 07:00:00,"jeudi 07"
"1482",2017-08-31,"08",127,2835.71887869521,1379.98398,12.9205645669291,0.673091024827047,68.8127811023622,2017,"août",8,31,4,35,"35",9,"jeudi",2017-08-31 08:00:00,"jeudi 08"
"1483",2017-08-31,"09",162,3247.818,1759.14973176155,13.3969277777778,0.673207780429177,68.5492266666667,2017,"août",8,31,4,35,"35",10,"jeudi",2017-08-31 09:00:00,"jeudi 09"
"1484",2017-08-31,"10",142,2579.8744648318,1484.79631072829,14.691938028169,0.673319225732481,70.7192594366197,2017,"août",8,31,4,35,"35",11,"jeudi",2017-08-31 10:00:00,"jeudi 10"
"1485",2017-08-31,"11",131,2547.71405667686,1396.93360151191,16.3303847328244,0.673437032472199,70.0814116030534,2017,"août",8,31,4,35,"35",12,"jeudi",2017-08-31 11:00:00,"jeudi 11"
