"","time_step","Date","Annee","Mois_annee","Mois_num","Jour_num","Jour_sem_num","Heure","Semaine_num","Semaine_fac","Heure_num","Jour_semaine","Count"
"824",2017-10-19 07:00:00,2017-10-19,2017,"octobre",10,19,4,"07",42,"42",7,"jeudi",141
"825",2017-10-19 08:00:00,2017-10-19,2017,"octobre",10,19,4,"08",42,"42",8,"jeudi",151
"826",2017-10-19 09:00:00,2017-10-19,2017,"octobre",10,19,4,"09",42,"42",9,"jeudi",151
"827",2017-10-19 10:00:00,2017-10-19,2017,"octobre",10,19,4,"10",42,"42",10,"jeudi",147
"828",2017-10-19 11:00:00,2017-10-19,2017,"octobre",10,19,4,"11",42,"42",11,"jeudi",142
"829",2017-10-19 12:00:00,2017-10-19,2017,"octobre",10,19,4,"12",42,"42",12,"jeudi",142
"830",2017-10-19 13:00:00,2017-10-19,2017,"octobre",10,19,4,"13",42,"42",13,"jeudi",138
"831",2017-10-19 14:00:00,2017-10-19,2017,"octobre",10,19,4,"14",42,"42",14,"jeudi",171
"832",2017-10-19 15:00:00,2017-10-19,2017,"octobre",10,19,4,"15",42,"42",15,"jeudi",193
"833",2017-10-19 16:00:00,2017-10-19,2017,"octobre",10,19,4,"16",42,"42",16,"jeudi",174
"834",2017-10-19 17:00:00,2017-10-19,2017,"octobre",10,19,4,"17",42,"42",17,"jeudi",153
"835",2017-10-19 18:00:00,2017-10-19,2017,"octobre",10,19,4,"18",42,"42",18,"jeudi",106
"836",2017-10-19 19:00:00,2017-10-19,2017,"octobre",10,19,4,"19",42,"42",19,"jeudi",93
"837",2017-10-19 20:00:00,2017-10-19,2017,"octobre",10,19,4,"20",42,"42",20,"jeudi",51
"838",2017-10-19 21:00:00,2017-10-19,2017,"octobre",10,19,4,"21",42,"42",21,"jeudi",34
"839",2017-10-19 22:00:00,2017-10-19,2017,"octobre",10,19,4,"22",42,"42",22,"jeudi",17
"840",2017-10-19 23:00:00,2017-10-19,2017,"octobre",10,19,4,"23",42,"42",23,"jeudi",11
"841",2017-10-18 00:00:00,2017-10-18,2017,"octobre",10,18,3,"00",42,"42",0,"mercredi",4
"842",2017-10-18 01:00:00,2017-10-18,2017,"octobre",10,18,3,"01",42,"42",1,"mercredi",12
"843",2017-10-18 02:00:00,2017-10-18,2017,"octobre",10,18,3,"02",42,"42",2,"mercredi",14
"844",2017-10-18 03:00:00,2017-10-18,2017,"octobre",10,18,3,"03",42,"42",3,"mercredi",19
"845",2017-10-18 04:00:00,2017-10-18,2017,"octobre",10,18,3,"04",42,"42",4,"mercredi",27
"846",2017-10-18 05:00:00,2017-10-18,2017,"octobre",10,18,3,"05",42,"42",5,"mercredi",47
"847",2017-10-18 06:00:00,2017-10-18,2017,"octobre",10,18,3,"06",42,"42",6,"mercredi",108
"848",2017-10-18 07:00:00,2017-10-18,2017,"octobre",10,18,3,"07",42,"42",7,"mercredi",177
"849",2017-10-18 08:00:00,2017-10-18,2017,"octobre",10,18,3,"08",42,"42",8,"mercredi",181
"850",2017-10-18 09:00:00,2017-10-18,2017,"octobre",10,18,3,"09",42,"42",9,"mercredi",182
"851",2017-10-18 10:00:00,2017-10-18,2017,"octobre",10,18,3,"10",42,"42",10,"mercredi",149
"852",2017-10-18 11:00:00,2017-10-18,2017,"octobre",10,18,3,"11",42,"42",11,"mercredi",148
"853",2017-10-18 12:00:00,2017-10-18,2017,"octobre",10,18,3,"12",42,"42",12,"mercredi",141
"854",2017-10-18 13:00:00,2017-10-18,2017,"octobre",10,18,3,"13",42,"42",13,"mercredi",156
"855",2017-10-18 14:00:00,2017-10-18,2017,"octobre",10,18,3,"14",42,"42",14,"mercredi",188
"856",2017-10-18 15:00:00,2017-10-18,2017,"octobre",10,18,3,"15",42,"42",15,"mercredi",182
"857",2017-10-18 16:00:00,2017-10-18,2017,"octobre",10,18,3,"16",42,"42",16,"mercredi",173
"858",2017-10-18 17:00:00,2017-10-18,2017,"octobre",10,18,3,"17",42,"42",17,"mercredi",134
"859",2017-10-18 18:00:00,2017-10-18,2017,"octobre",10,18,3,"18",42,"42",18,"mercredi",115
"860",2017-10-18 19:00:00,2017-10-18,2017,"octobre",10,18,3,"19",42,"42",19,"mercredi",65
"861",2017-10-18 20:00:00,2017-10-18,2017,"octobre",10,18,3,"20",42,"42",20,"mercredi",42
"862",2017-10-18 21:00:00,2017-10-18,2017,"octobre",10,18,3,"21",42,"42",21,"mercredi",22
"863",2017-10-18 22:00:00,2017-10-18,2017,"octobre",10,18,3,"22",42,"42",22,"mercredi",16
"864",2017-10-18 23:00:00,2017-10-18,2017,"octobre",10,18,3,"23",42,"42",23,"mercredi",18
"865",2017-10-17 13:00:00,2017-10-17,2017,"octobre",10,17,2,"13",42,"42",13,"mardi",97
"866",2017-10-17 14:00:00,2017-10-17,2017,"octobre",10,17,2,"14",42,"42",14,"mardi",196
"867",2017-10-17 15:00:00,2017-10-17,2017,"octobre",10,17,2,"15",42,"42",15,"mardi",164
"868",2017-10-17 16:00:00,2017-10-17,2017,"octobre",10,17,2,"16",42,"42",16,"mardi",181
"869",2017-10-17 17:00:00,2017-10-17,2017,"octobre",10,17,2,"17",42,"42",17,"mardi",148
"870",2017-10-17 18:00:00,2017-10-17,2017,"octobre",10,17,2,"18",42,"42",18,"mardi",122
"871",2017-10-17 19:00:00,2017-10-17,2017,"octobre",10,17,2,"19",42,"42",19,"mardi",67
"872",2017-10-17 20:00:00,2017-10-17,2017,"octobre",10,17,2,"20",42,"42",20,"mardi",48
"873",2017-10-17 21:00:00,2017-10-17,2017,"octobre",10,17,2,"21",42,"42",21,"mardi",28
"874",2017-10-17 22:00:00,2017-10-17,2017,"octobre",10,17,2,"22",42,"42",22,"mardi",21
"875",2017-10-17 23:00:00,2017-10-17,2017,"octobre",10,17,2,"23",42,"42",23,"mardi",15
"876",2017-10-05 00:00:00,2017-10-05,2017,"octobre",10,5,4,"00",40,"40",0,"jeudi",14
"877",2017-10-05 01:00:00,2017-10-05,2017,"octobre",10,5,4,"01",40,"40",1,"jeudi",6
"878",2017-10-05 02:00:00,2017-10-05,2017,"octobre",10,5,4,"02",40,"40",2,"jeudi",10
"879",2017-10-05 03:00:00,2017-10-05,2017,"octobre",10,5,4,"03",40,"40",3,"jeudi",19
"880",2017-10-05 04:00:00,2017-10-05,2017,"octobre",10,5,4,"04",40,"40",4,"jeudi",30
"881",2017-10-05 05:00:00,2017-10-05,2017,"octobre",10,5,4,"05",40,"40",5,"jeudi",42
"882",2017-10-05 06:00:00,2017-10-05,2017,"octobre",10,5,4,"06",40,"40",6,"jeudi",85
"883",2017-10-05 07:00:00,2017-10-05,2017,"octobre",10,5,4,"07",40,"40",7,"jeudi",140
"884",2017-10-05 08:00:00,2017-10-05,2017,"octobre",10,5,4,"08",40,"40",8,"jeudi",139
"885",2017-10-05 09:00:00,2017-10-05,2017,"octobre",10,5,4,"09",40,"40",9,"jeudi",59
"886",2017-10-04 00:00:00,2017-10-04,2017,"octobre",10,4,3,"00",40,"40",0,"mercredi",5
"887",2017-10-04 01:00:00,2017-10-04,2017,"octobre",10,4,3,"01",40,"40",1,"mercredi",13
"888",2017-10-04 02:00:00,2017-10-04,2017,"octobre",10,4,3,"02",40,"40",2,"mercredi",9
"889",2017-10-04 03:00:00,2017-10-04,2017,"octobre",10,4,3,"03",40,"40",3,"mercredi",21
"890",2017-10-04 04:00:00,2017-10-04,2017,"octobre",10,4,3,"04",40,"40",4,"mercredi",28
"891",2017-10-04 05:00:00,2017-10-04,2017,"octobre",10,4,3,"05",40,"40",5,"mercredi",55
"892",2017-10-04 06:00:00,2017-10-04,2017,"octobre",10,4,3,"06",40,"40",6,"mercredi",104
"893",2017-10-04 07:00:00,2017-10-04,2017,"octobre",10,4,3,"07",40,"40",7,"mercredi",175
"894",2017-10-04 08:00:00,2017-10-04,2017,"octobre",10,4,3,"08",40,"40",8,"mercredi",145
"895",2017-10-04 09:00:00,2017-10-04,2017,"octobre",10,4,3,"09",40,"40",9,"mercredi",172
"896",2017-10-04 10:00:00,2017-10-04,2017,"octobre",10,4,3,"10",40,"40",10,"mercredi",146
"897",2017-10-04 11:00:00,2017-10-04,2017,"octobre",10,4,3,"11",40,"40",11,"mercredi",156
"898",2017-10-04 12:00:00,2017-10-04,2017,"octobre",10,4,3,"12",40,"40",12,"mercredi",168
"899",2017-10-04 13:00:00,2017-10-04,2017,"octobre",10,4,3,"13",40,"40",13,"mercredi",160
"900",2017-10-04 14:00:00,2017-10-04,2017,"octobre",10,4,3,"14",40,"40",14,"mercredi",207
"901",2017-10-04 15:00:00,2017-10-04,2017,"octobre",10,4,3,"15",40,"40",15,"mercredi",184
"902",2017-10-04 16:00:00,2017-10-04,2017,"octobre",10,4,3,"16",40,"40",16,"mercredi",169
"903",2017-10-04 17:00:00,2017-10-04,2017,"octobre",10,4,3,"17",40,"40",17,"mercredi",152
"904",2017-10-04 18:00:00,2017-10-04,2017,"octobre",10,4,3,"18",40,"40",18,"mercredi",113
"905",2017-10-04 19:00:00,2017-10-04,2017,"octobre",10,4,3,"19",40,"40",19,"mercredi",71
"906",2017-10-04 20:00:00,2017-10-04,2017,"octobre",10,4,3,"20",40,"40",20,"mercredi",44
"907",2017-10-04 21:00:00,2017-10-04,2017,"octobre",10,4,3,"21",40,"40",21,"mercredi",23
"908",2017-10-04 22:00:00,2017-10-04,2017,"octobre",10,4,3,"22",40,"40",22,"mercredi",17
"909",2017-10-04 23:00:00,2017-10-04,2017,"octobre",10,4,3,"23",40,"40",23,"mercredi",8
"910",2017-10-03 00:00:00,2017-10-03,2017,"octobre",10,3,2,"00",40,"40",0,"mardi",12
"911",2017-10-03 01:00:00,2017-10-03,2017,"octobre",10,3,2,"01",40,"40",1,"mardi",10
"912",2017-10-03 02:00:00,2017-10-03,2017,"octobre",10,3,2,"02",40,"40",2,"mardi",11
"913",2017-10-03 03:00:00,2017-10-03,2017,"octobre",10,3,2,"03",40,"40",3,"mardi",19
"914",2017-10-03 04:00:00,2017-10-03,2017,"octobre",10,3,2,"04",40,"40",4,"mardi",25
"915",2017-10-03 05:00:00,2017-10-03,2017,"octobre",10,3,2,"05",40,"40",5,"mardi",57
"916",2017-10-03 06:00:00,2017-10-03,2017,"octobre",10,3,2,"06",40,"40",6,"mardi",101
"917",2017-10-03 07:00:00,2017-10-03,2017,"octobre",10,3,2,"07",40,"40",7,"mardi",186
"918",2017-10-03 08:00:00,2017-10-03,2017,"octobre",10,3,2,"08",40,"40",8,"mardi",153
"919",2017-10-03 09:00:00,2017-10-03,2017,"octobre",10,3,2,"09",40,"40",9,"mardi",183
"920",2017-10-03 10:00:00,2017-10-03,2017,"octobre",10,3,2,"10",40,"40",10,"mardi",176
"921",2017-10-03 11:00:00,2017-10-03,2017,"octobre",10,3,2,"11",40,"40",11,"mardi",160
"922",2017-10-03 12:00:00,2017-10-03,2017,"octobre",10,3,2,"12",40,"40",12,"mardi",174
"923",2017-10-03 13:00:00,2017-10-03,2017,"octobre",10,3,2,"13",40,"40",13,"mardi",172
"924",2017-10-03 14:00:00,2017-10-03,2017,"octobre",10,3,2,"14",40,"40",14,"mardi",164
"925",2017-10-03 15:00:00,2017-10-03,2017,"octobre",10,3,2,"15",40,"40",15,"mardi",178
"926",2017-10-03 16:00:00,2017-10-03,2017,"octobre",10,3,2,"16",40,"40",16,"mardi",190
"927",2017-10-03 17:00:00,2017-10-03,2017,"octobre",10,3,2,"17",40,"40",17,"mardi",150
"928",2017-10-03 18:00:00,2017-10-03,2017,"octobre",10,3,2,"18",40,"40",18,"mardi",113
"929",2017-10-03 19:00:00,2017-10-03,2017,"octobre",10,3,2,"19",40,"40",19,"mardi",75
"930",2017-10-03 20:00:00,2017-10-03,2017,"octobre",10,3,2,"20",40,"40",20,"mardi",27
"931",2017-10-03 21:00:00,2017-10-03,2017,"octobre",10,3,2,"21",40,"40",21,"mardi",24
"932",2017-10-03 22:00:00,2017-10-03,2017,"octobre",10,3,2,"22",40,"40",22,"mardi",28
"933",2017-10-03 23:00:00,2017-10-03,2017,"octobre",10,3,2,"23",40,"40",23,"mardi",11
"934",2017-10-02 00:00:00,2017-10-02,2017,"octobre",10,2,1,"00",40,"40",0,"lundi",2
"935",2017-10-02 01:00:00,2017-10-02,2017,"octobre",10,2,1,"01",40,"40",1,"lundi",13
"936",2017-10-02 02:00:00,2017-10-02,2017,"octobre",10,2,1,"02",40,"40",2,"lundi",12
"937",2017-10-02 03:00:00,2017-10-02,2017,"octobre",10,2,1,"03",40,"40",3,"lundi",13
"938",2017-10-02 04:00:00,2017-10-02,2017,"octobre",10,2,1,"04",40,"40",4,"lundi",14
"939",2017-10-02 05:00:00,2017-10-02,2017,"octobre",10,2,1,"05",40,"40",5,"lundi",44
"940",2017-10-02 06:00:00,2017-10-02,2017,"octobre",10,2,1,"06",40,"40",6,"lundi",59
"941",2017-10-02 07:00:00,2017-10-02,2017,"octobre",10,2,1,"07",40,"40",7,"lundi",123
"942",2017-10-02 08:00:00,2017-10-02,2017,"octobre",10,2,1,"08",40,"40",8,"lundi",165
"943",2017-10-02 09:00:00,2017-10-02,2017,"octobre",10,2,1,"09",40,"40",9,"lundi",171
"944",2017-10-02 10:00:00,2017-10-02,2017,"octobre",10,2,1,"10",40,"40",10,"lundi",166
"945",2017-10-02 11:00:00,2017-10-02,2017,"octobre",10,2,1,"11",40,"40",11,"lundi",141
"946",2017-10-02 12:00:00,2017-10-02,2017,"octobre",10,2,1,"12",40,"40",12,"lundi",160
"947",2017-10-02 13:00:00,2017-10-02,2017,"octobre",10,2,1,"13",40,"40",13,"lundi",150
"948",2017-10-02 14:00:00,2017-10-02,2017,"octobre",10,2,1,"14",40,"40",14,"lundi",159
"949",2017-10-02 15:00:00,2017-10-02,2017,"octobre",10,2,1,"15",40,"40",15,"lundi",166
"950",2017-10-02 16:00:00,2017-10-02,2017,"octobre",10,2,1,"16",40,"40",16,"lundi",134
"951",2017-10-02 17:00:00,2017-10-02,2017,"octobre",10,2,1,"17",40,"40",17,"lundi",121
"952",2017-10-02 18:00:00,2017-10-02,2017,"octobre",10,2,1,"18",40,"40",18,"lundi",93
"953",2017-10-02 19:00:00,2017-10-02,2017,"octobre",10,2,1,"19",40,"40",19,"lundi",54
"954",2017-10-02 20:00:00,2017-10-02,2017,"octobre",10,2,1,"20",40,"40",20,"lundi",25
"955",2017-10-02 21:00:00,2017-10-02,2017,"octobre",10,2,1,"21",40,"40",21,"lundi",28
"956",2017-10-02 22:00:00,2017-10-02,2017,"octobre",10,2,1,"22",40,"40",22,"lundi",21
"957",2017-10-02 23:00:00,2017-10-02,2017,"octobre",10,2,1,"23",40,"40",23,"lundi",14
"958",2017-10-01 00:00:00,2017-10-01,2017,"octobre",10,1,0,"00",39,"39",0,"dimanche",1
"959",2017-10-01 01:00:00,2017-10-01,2017,"octobre",10,1,0,"01",39,"39",1,"dimanche",3
"960",2017-10-01 02:00:00,2017-10-01,2017,"octobre",10,1,0,"02",39,"39",2,"dimanche",1
"961",2017-10-01 04:00:00,2017-10-01,2017,"octobre",10,1,0,"04",39,"39",4,"dimanche",3
"962",2017-10-01 06:00:00,2017-10-01,2017,"octobre",10,1,0,"06",39,"39",6,"dimanche",3
"963",2017-10-01 07:00:00,2017-10-01,2017,"octobre",10,1,0,"07",39,"39",7,"dimanche",3
"964",2017-10-01 11:00:00,2017-10-01,2017,"octobre",10,1,0,"11",39,"39",11,"dimanche",18
"965",2017-10-01 12:00:00,2017-10-01,2017,"octobre",10,1,0,"12",39,"39",12,"dimanche",9
"966",2017-10-01 13:00:00,2017-10-01,2017,"octobre",10,1,0,"13",39,"39",13,"dimanche",15
"967",2017-10-01 14:00:00,2017-10-01,2017,"octobre",10,1,0,"14",39,"39",14,"dimanche",16
"968",2017-10-01 15:00:00,2017-10-01,2017,"octobre",10,1,0,"15",39,"39",15,"dimanche",15
"969",2017-10-01 16:00:00,2017-10-01,2017,"octobre",10,1,0,"16",39,"39",16,"dimanche",14
"970",2017-10-01 17:00:00,2017-10-01,2017,"octobre",10,1,0,"17",39,"39",17,"dimanche",14
"971",2017-10-01 18:00:00,2017-10-01,2017,"octobre",10,1,0,"18",39,"39",18,"dimanche",19
"972",2017-10-01 19:00:00,2017-10-01,2017,"octobre",10,1,0,"19",39,"39",19,"dimanche",12
"973",2017-10-01 20:00:00,2017-10-01,2017,"octobre",10,1,0,"20",39,"39",20,"dimanche",12
"974",2017-10-01 21:00:00,2017-10-01,2017,"octobre",10,1,0,"21",39,"39",21,"dimanche",8
"975",2017-10-01 22:00:00,2017-10-01,2017,"octobre",10,1,0,"22",39,"39",22,"dimanche",3
"976",2017-10-01 23:00:00,2017-10-01,2017,"octobre",10,1,0,"23",39,"39",23,"dimanche",1
"977",2017-09-30 00:00:00,2017-09-30,2017,"septembre",9,30,6,"00",39,"39",0,"samedi",7
"978",2017-09-30 01:00:00,2017-09-30,2017,"septembre",9,30,6,"01",39,"39",1,"samedi",4
"979",2017-09-30 02:00:00,2017-09-30,2017,"septembre",9,30,6,"02",39,"39",2,"samedi",9
"980",2017-09-30 03:00:00,2017-09-30,2017,"septembre",9,30,6,"03",39,"39",3,"samedi",17
"981",2017-09-30 04:00:00,2017-09-30,2017,"septembre",9,30,6,"04",39,"39",4,"samedi",18
"982",2017-09-30 05:00:00,2017-09-30,2017,"septembre",9,30,6,"05",39,"39",5,"samedi",24
"983",2017-09-30 06:00:00,2017-09-30,2017,"septembre",9,30,6,"06",39,"39",6,"samedi",18
"984",2017-09-30 07:00:00,2017-09-30,2017,"septembre",9,30,6,"07",39,"39",7,"samedi",27
"985",2017-09-30 08:00:00,2017-09-30,2017,"septembre",9,30,6,"08",39,"39",8,"samedi",28
"986",2017-09-30 09:00:00,2017-09-30,2017,"septembre",9,30,6,"09",39,"39",9,"samedi",16
"987",2017-09-30 10:00:00,2017-09-30,2017,"septembre",9,30,6,"10",39,"39",10,"samedi",31
"988",2017-09-30 11:00:00,2017-09-30,2017,"septembre",9,30,6,"11",39,"39",11,"samedi",13
"989",2017-09-30 12:00:00,2017-09-30,2017,"septembre",9,30,6,"12",39,"39",12,"samedi",24
"990",2017-09-30 13:00:00,2017-09-30,2017,"septembre",9,30,6,"13",39,"39",13,"samedi",27
"991",2017-09-30 14:00:00,2017-09-30,2017,"septembre",9,30,6,"14",39,"39",14,"samedi",18
"992",2017-09-30 15:00:00,2017-09-30,2017,"septembre",9,30,6,"15",39,"39",15,"samedi",16
"993",2017-09-30 16:00:00,2017-09-30,2017,"septembre",9,30,6,"16",39,"39",16,"samedi",15
"994",2017-09-30 17:00:00,2017-09-30,2017,"septembre",9,30,6,"17",39,"39",17,"samedi",14
"995",2017-09-30 18:00:00,2017-09-30,2017,"septembre",9,30,6,"18",39,"39",18,"samedi",12
"996",2017-09-30 19:00:00,2017-09-30,2017,"septembre",9,30,6,"19",39,"39",19,"samedi",11
"997",2017-09-30 20:00:00,2017-09-30,2017,"septembre",9,30,6,"20",39,"39",20,"samedi",6
"998",2017-09-30 21:00:00,2017-09-30,2017,"septembre",9,30,6,"21",39,"39",21,"samedi",6
"999",2017-09-30 22:00:00,2017-09-30,2017,"septembre",9,30,6,"22",39,"39",22,"samedi",1
"1000",2017-09-30 23:00:00,2017-09-30,2017,"septembre",9,30,6,"23",39,"39",23,"samedi",1
"1001",2017-09-29 00:00:00,2017-09-29,2017,"septembre",9,29,5,"00",39,"39",0,"vendredi",14
"1002",2017-09-29 01:00:00,2017-09-29,2017,"septembre",9,29,5,"01",39,"39",1,"vendredi",10
"1003",2017-09-29 02:00:00,2017-09-29,2017,"septembre",9,29,5,"02",39,"39",2,"vendredi",17
"1004",2017-09-29 03:00:00,2017-09-29,2017,"septembre",9,29,5,"03",39,"39",3,"vendredi",23
"1005",2017-09-29 04:00:00,2017-09-29,2017,"septembre",9,29,5,"04",39,"39",4,"vendredi",28
"1006",2017-09-29 05:00:00,2017-09-29,2017,"septembre",9,29,5,"05",39,"39",5,"vendredi",52
"1007",2017-09-29 06:00:00,2017-09-29,2017,"septembre",9,29,5,"06",39,"39",6,"vendredi",96
"1008",2017-09-29 07:00:00,2017-09-29,2017,"septembre",9,29,5,"07",39,"39",7,"vendredi",166
"1009",2017-09-29 08:00:00,2017-09-29,2017,"septembre",9,29,5,"08",39,"39",8,"vendredi",157
"1010",2017-09-29 09:00:00,2017-09-29,2017,"septembre",9,29,5,"09",39,"39",9,"vendredi",174
"1011",2017-09-29 10:00:00,2017-09-29,2017,"septembre",9,29,5,"10",39,"39",10,"vendredi",167
"1012",2017-09-29 11:00:00,2017-09-29,2017,"septembre",9,29,5,"11",39,"39",11,"vendredi",150
"1013",2017-09-29 12:00:00,2017-09-29,2017,"septembre",9,29,5,"12",39,"39",12,"vendredi",136
"1014",2017-09-29 13:00:00,2017-09-29,2017,"septembre",9,29,5,"13",39,"39",13,"vendredi",153
"1015",2017-09-29 14:00:00,2017-09-29,2017,"septembre",9,29,5,"14",39,"39",14,"vendredi",163
"1016",2017-09-29 15:00:00,2017-09-29,2017,"septembre",9,29,5,"15",39,"39",15,"vendredi",175
"1017",2017-09-29 16:00:00,2017-09-29,2017,"septembre",9,29,5,"16",39,"39",16,"vendredi",95
"1018",2017-09-29 17:00:00,2017-09-29,2017,"septembre",9,29,5,"17",39,"39",17,"vendredi",89
"1019",2017-09-29 18:00:00,2017-09-29,2017,"septembre",9,29,5,"18",39,"39",18,"vendredi",49
"1020",2017-09-29 19:00:00,2017-09-29,2017,"septembre",9,29,5,"19",39,"39",19,"vendredi",29
"1021",2017-09-29 20:00:00,2017-09-29,2017,"septembre",9,29,5,"20",39,"39",20,"vendredi",26
"1022",2017-09-29 21:00:00,2017-09-29,2017,"septembre",9,29,5,"21",39,"39",21,"vendredi",22
"1023",2017-09-29 22:00:00,2017-09-29,2017,"septembre",9,29,5,"22",39,"39",22,"vendredi",10
"1024",2017-09-29 23:00:00,2017-09-29,2017,"septembre",9,29,5,"23",39,"39",23,"vendredi",9
"1025",2017-09-28 00:00:00,2017-09-28,2017,"septembre",9,28,4,"00",39,"39",0,"jeudi",13
"1026",2017-09-28 01:00:00,2017-09-28,2017,"septembre",9,28,4,"01",39,"39",1,"jeudi",11
"1027",2017-09-28 02:00:00,2017-09-28,2017,"septembre",9,28,4,"02",39,"39",2,"jeudi",12
"1028",2017-09-28 03:00:00,2017-09-28,2017,"septembre",9,28,4,"03",39,"39",3,"jeudi",20
"1029",2017-09-28 04:00:00,2017-09-28,2017,"septembre",9,28,4,"04",39,"39",4,"jeudi",27
"1030",2017-09-28 05:00:00,2017-09-28,2017,"septembre",9,28,4,"05",39,"39",5,"jeudi",60
"1031",2017-09-28 06:00:00,2017-09-28,2017,"septembre",9,28,4,"06",39,"39",6,"jeudi",107
"1032",2017-09-28 07:00:00,2017-09-28,2017,"septembre",9,28,4,"07",39,"39",7,"jeudi",170
"1033",2017-09-28 08:00:00,2017-09-28,2017,"septembre",9,28,4,"08",39,"39",8,"jeudi",150
"1034",2017-09-28 09:00:00,2017-09-28,2017,"septembre",9,28,4,"09",39,"39",9,"jeudi",194
"1035",2017-09-28 10:00:00,2017-09-28,2017,"septembre",9,28,4,"10",39,"39",10,"jeudi",178
"1036",2017-09-28 11:00:00,2017-09-28,2017,"septembre",9,28,4,"11",39,"39",11,"jeudi",130
"1037",2017-09-28 12:00:00,2017-09-28,2017,"septembre",9,28,4,"12",39,"39",12,"jeudi",159
"1038",2017-09-28 13:00:00,2017-09-28,2017,"septembre",9,28,4,"13",39,"39",13,"jeudi",164
"1039",2017-09-28 14:00:00,2017-09-28,2017,"septembre",9,28,4,"14",39,"39",14,"jeudi",185
"1040",2017-09-28 15:00:00,2017-09-28,2017,"septembre",9,28,4,"15",39,"39",15,"jeudi",189
"1041",2017-09-28 16:00:00,2017-09-28,2017,"septembre",9,28,4,"16",39,"39",16,"jeudi",184
"1042",2017-09-28 17:00:00,2017-09-28,2017,"septembre",9,28,4,"17",39,"39",17,"jeudi",146
"1043",2017-09-28 18:00:00,2017-09-28,2017,"septembre",9,28,4,"18",39,"39",18,"jeudi",118
"1044",2017-09-28 19:00:00,2017-09-28,2017,"septembre",9,28,4,"19",39,"39",19,"jeudi",63
"1045",2017-09-28 20:00:00,2017-09-28,2017,"septembre",9,28,4,"20",39,"39",20,"jeudi",44
"1046",2017-09-28 21:00:00,2017-09-28,2017,"septembre",9,28,4,"21",39,"39",21,"jeudi",32
"1047",2017-09-28 22:00:00,2017-09-28,2017,"septembre",9,28,4,"22",39,"39",22,"jeudi",18
"1048",2017-09-28 23:00:00,2017-09-28,2017,"septembre",9,28,4,"23",39,"39",23,"jeudi",13
"1049",2017-09-27 00:00:00,2017-09-27,2017,"septembre",9,27,3,"00",39,"39",0,"mercredi",11
"1050",2017-09-27 01:00:00,2017-09-27,2017,"septembre",9,27,3,"01",39,"39",1,"mercredi",9
"1051",2017-09-27 02:00:00,2017-09-27,2017,"septembre",9,27,3,"02",39,"39",2,"mercredi",16
"1052",2017-09-27 03:00:00,2017-09-27,2017,"septembre",9,27,3,"03",39,"39",3,"mercredi",14
"1053",2017-09-27 04:00:00,2017-09-27,2017,"septembre",9,27,3,"04",39,"39",4,"mercredi",27
"1054",2017-09-27 05:00:00,2017-09-27,2017,"septembre",9,27,3,"05",39,"39",5,"mercredi",58
"1055",2017-09-27 06:00:00,2017-09-27,2017,"septembre",9,27,3,"06",39,"39",6,"mercredi",90
"1056",2017-09-27 07:00:00,2017-09-27,2017,"septembre",9,27,3,"07",39,"39",7,"mercredi",152
"1057",2017-09-27 08:00:00,2017-09-27,2017,"septembre",9,27,3,"08",39,"39",8,"mercredi",158
"1058",2017-09-27 09:00:00,2017-09-27,2017,"septembre",9,27,3,"09",39,"39",9,"mercredi",164
"1059",2017-09-27 10:00:00,2017-09-27,2017,"septembre",9,27,3,"10",39,"39",10,"mercredi",170
"1060",2017-09-27 11:00:00,2017-09-27,2017,"septembre",9,27,3,"11",39,"39",11,"mercredi",189
"1061",2017-09-27 12:00:00,2017-09-27,2017,"septembre",9,27,3,"12",39,"39",12,"mercredi",148
"1062",2017-09-27 13:00:00,2017-09-27,2017,"septembre",9,27,3,"13",39,"39",13,"mercredi",182
"1063",2017-09-27 14:00:00,2017-09-27,2017,"septembre",9,27,3,"14",39,"39",14,"mercredi",166
"1064",2017-09-27 15:00:00,2017-09-27,2017,"septembre",9,27,3,"15",39,"39",15,"mercredi",213
"1065",2017-09-27 16:00:00,2017-09-27,2017,"septembre",9,27,3,"16",39,"39",16,"mercredi",180
"1066",2017-09-27 17:00:00,2017-09-27,2017,"septembre",9,27,3,"17",39,"39",17,"mercredi",173
"1067",2017-09-27 18:00:00,2017-09-27,2017,"septembre",9,27,3,"18",39,"39",18,"mercredi",106
"1068",2017-09-27 19:00:00,2017-09-27,2017,"septembre",9,27,3,"19",39,"39",19,"mercredi",68
"1069",2017-09-27 20:00:00,2017-09-27,2017,"septembre",9,27,3,"20",39,"39",20,"mercredi",44
"1070",2017-09-27 21:00:00,2017-09-27,2017,"septembre",9,27,3,"21",39,"39",21,"mercredi",25
"1071",2017-09-27 22:00:00,2017-09-27,2017,"septembre",9,27,3,"22",39,"39",22,"mercredi",20
"1072",2017-09-27 23:00:00,2017-09-27,2017,"septembre",9,27,3,"23",39,"39",23,"mercredi",14
"1073",2017-09-26 00:00:00,2017-09-26,2017,"septembre",9,26,2,"00",39,"39",0,"mardi",14
"1074",2017-09-26 01:00:00,2017-09-26,2017,"septembre",9,26,2,"01",39,"39",1,"mardi",9
"1075",2017-09-26 02:00:00,2017-09-26,2017,"septembre",9,26,2,"02",39,"39",2,"mardi",10
"1076",2017-09-26 03:00:00,2017-09-26,2017,"septembre",9,26,2,"03",39,"39",3,"mardi",16
